student_id,country,development_level,poverty_rate_percent,internet_infrastructure_index,average_internet_speed_mbps,age,gender,urban_rural,family_income_level,device_access,internet_access_hours,education_level,field_of_study,academic_motivation,online_learning_hours,social_media_hours,sessions_per_day,average_session_length_minutes,late_night_usage,education_content_hours,short_video_hours,entertainment_content_hours,news_content_hours,likes_given_per_day,comments_written_per_day,posts_created_per_week,late_night_score,brain_rot_index,brain_rot_level,attention_span_minutes,study_hours_per_week,class_attendance_rate,productivity_score,sleep_hours,stress_level,anxiety_score,depression_score,ads_viewed_per_day,ads_clicked_per_week,impulse_purchase_score,digital_spending_per_month,cyberbullying_exposure,adult_content_exposure,digital_addiction_score,wellbeing_index,academic_risk_score,financial_risk_score
4245,Oman,Developing,34.31,54.33,76.57,17,Male,Urban,Middle,Smartphone,4.451,School,NA,3.48,3.427,3.164,8.69,35.403,2,0.549,1.35,1.265,0.715,59.073,4.1,2.911,1,15.627,1,50.433,17.774,86.287,7.55,6.884,3.997,5.63,5.008,88.552,10.509,4.896,62.429,0,0,12.229,58.602,0.0,37.761
4246,Netherlands,Developed,14.7,80.43,107.41,17,Female,Rural,High,Both,4.363,School,NA,5.867,4.409,1.889,7.661,19.228,1,0.332,0.955,0.602,0.349,64.97,7.41,3.312,0,2.697,1,57.452,26.832,92.823,10.0,7.057,2.222,3.727,3.554,46.055,6.541,3.007,47.107,0,0,7.133,72.592,0.0,20.585
4247,Vietnam,Developing,30.7,66.87,45.63,18,Male,Rural,Middle,Both,5.287,School,NA,3.49,5.612,4.559,13.313,55.16,2,0.392,1.855,2.312,0.386,128.342,4.219,6.849,1,19.088,1,50.996,15.388,96.069,7.329,4.904,3.116,3.301,5.683,109.168,12.251,3.6,31.227,0,0,14.564,55.663,0.0,13.979
4248,Mexico,Developing,23.64,47.24,73.55,15,Female,Rural,Middle,Smartphone,3.207,School,NA,3.338,3.978,2.712,10.918,25.686,2,0.195,0.913,1.604,0.494,77.153,8.661,1.67,1,12.603,1,48.483,18.069,84.481,6.441,7.66,1.669,1.901,2.669,90.642,11.957,7.081,76.334,0,0,14.034,69.767,0.0,60.594
4249,Cambodia,Underdeveloped,42.76,43.13,10.7,22,Male,Urban,Middle,Laptop,4.38,Graduate,Medicine,5.848,5.477,2.691,7.233,37.017,1,0.851,0.828,1.012,0.648,37.783,2.355,2.173,0,10.85,1,57.329,25.983,100.0,10.0,6.133,4.035,4.572,6.439,81.767,10.024,5.376,55.962,0,0,7.375,50.609,0.0,39.457
4250,South Korea,Developed,5.58,76.77,149.77,25,Male,Urban,Middle,Smartphone,4.965,Dropout,NA,1.679,1.743,3.218,9.55,37.968,2,0.274,1.133,1.811,0.157,45.928,8.129,6.034,1,17.098,1,49.94,12.91,82.732,8.433,5.55,6.038,6.915,6.765,97.11,14.775,5.57,59.01,0,0,15.596,43.867,0.0,38.804
4251,Bolivia,Underdeveloped,44.35,35.68,17.19,20,Female,Rural,High,Smartphone,4.733,Diploma,Law,5.189,8.017,3.792,10.568,32.8,2,0.731,2.108,0.953,0.848,68.506,5.938,2.406,1,20.253,1,53.305,22.398,88.827,8.347,5.02,6.507,6.797,7.64,118.098,15.167,6.75,112.881,0,0,11.944,44.068,0.0,37.618
4252,South Korea,Developed,5.58,76.77,149.77,18,Male,Urban,Middle,Smartphone,5.468,School,NA,3.8,5.323,4.807,14.317,51.67,4,0.33,2.62,1.857,0.191,71.886,3.269,4.225,3,33.961,2,41.002,17.054,92.649,5.825,5.312,6.732,8.525,5.697,130.033,16.598,7.435,68.874,1,0,21.244,50.226,0.0,52.484
4253,Vietnam,Developing,30.7,66.87,45.63,16,Female,Rural,Low,Shared Device,7.633,School,NA,5.358,7.522,6.926,19.01,71.117,3,1.213,2.59,3.122,1.08,151.881,11.275,9.093,2,29.15,1,47.878,18.049,90.784,9.361,4.0,6.931,6.631,10.0,182.641,24.59,7.865,34.97,0,1,28.535,43.308,0.0,77.343
4254,Kenya,Underdeveloped,48.2,34.17,24.44,22,Male,Urban,Middle,Smartphone,4.412,Dropout,NA,6.013,5.129,1.845,6.069,19.982,3,0.242,0.942,0.66,0.558,27.001,4.61,2.721,2,19.575,1,56.344,22.039,94.822,10.0,6.064,3.812,2.109,4.465,43.031,9.327,5.179,64.546,0,0,9.031,64.665,0.0,35.104
4255,France,Developed,6.56,86.96,234.29,19,Female,Urban,Middle,Smartphone,6.639,Diploma,Business,5.395,8.186,6.184,17.474,72.619,2,0.79,3.473,1.922,0.726,170.988,5.067,10.664,1,32.3,2,49.079,20.26,81.837,5.249,5.481,6.663,6.213,7.57,175.132,23.904,9.028,96.728,0,1,19.358,44.604,0.0,69.705
4256,Indonesia,Developing,27.24,68.17,68.45,20,Female,Rural,Middle,Both,6.423,Graduate,Arts,6.116,6.825,3.019,10.143,42.833,1,0.728,0.984,1.306,0.731,54.763,11.364,1.765,0,18.642,1,59.786,26.981,90.5,10.0,6.382,4.062,5.634,3.159,95.04,12.924,5.103,45.713,0,0,13.719,67.25,0.0,35.908
4257,Singapore,Developed,7.12,82.14,217.38,18,Male,Urban,High,Both,7.013,School,NA,7.075,9.027,4.592,13.987,55.044,3,0.5,2.325,1.766,0.362,78.182,13.036,3.983,2,25.299,1,53.187,28.49,83.324,10.0,5.742,5.741,6.126,6.413,139.421,17.343,6.008,106.763,0,0,22.326,40.774,0.0,33.043
4258,Germany,Developed,10.99,92.9,166.46,24,Male,Urban,High,Both,5.096,Dropout,NA,3.487,7.066,3.02,9.326,32.991,3,0.184,1.329,1.507,0.386,71.882,7.208,3.809,2,19.588,1,51.125,19.012,93.677,8.03,5.982,4.767,2.425,5.464,106.579,12.128,6.999,118.893,0,0,13.819,68.023,0.0,40.884
4259,Malaysia,Developing,20.84,45.17,39.08,23,Female,Rural,Middle,Both,6.287,Dropout,NA,3.948,5.61,2.784,7.545,36.522,1,0.163,1.617,1.004,0.171,70.981,6.541,3.843,0,14.724,1,56.483,17.644,86.484,9.895,6.895,4.632,5.43,4.692,83.302,12.997,5.725,53.666,0,0,7.018,61.944,0.0,41.156
4260,Tanzania,Underdeveloped,49.86,41.4,10.04,25,Male,Rural,Low,Shared Device,3.926,Dropout,NA,3.928,3.934,3.852,10.453,49.914,3,0.718,2.007,1.127,0.702,61.468,10.65,5.368,2,31.925,2,45.641,11.516,80.711,6.574,5.693,6.625,7.457,6.249,96.467,7.01,5.367,30.429,1,0,19.516,59.206,6.962,53.401
4261,Turkey,Developing,20.82,74.61,52.36,23,Female,Rural,Low,Shared Device,7.357,Postgraduate,Arts,5.382,7.89,3.392,11.292,39.628,2,1.05,1.241,1.102,0.929,112.508,8.306,5.829,1,19.38,1,54.838,20.203,90.505,10.0,6.293,4.554,5.142,2.898,98.798,12.512,4.719,42.156,0,0,11.6,55.606,0.0,49.1
4262,New Zealand,Developed,6.82,80.62,187.68,20,Female,Urban,High,Both,5.886,Diploma,Social Sciences,8.409,9.825,5.468,15.121,55.545,4,0.342,3.272,1.854,0.635,83.387,15.929,4.919,3,38.467,2,56.552,30.536,100.0,7.252,4.631,6.381,4.673,2.781,139.593,18.922,7.049,125.969,0,0,24.801,52.983,0.0,42.097
4263,Ghana,Underdeveloped,40.55,23.24,10.57,24,Male,Rural,High,Shared Device,3.07,Graduate,Social Sciences,5.113,5.689,0.954,6.981,17.973,1,0.256,0.439,0.259,0.286,60.088,3.887,1.885,0,9.245,1,50.308,18.637,90.273,8.634,7.531,4.062,5.262,4.202,27.759,2.711,4.001,68.384,0,1,5.758,65.186,0.0,21.806
4264,Cambodia,Underdeveloped,42.76,43.13,10.7,25,Female,Urban,High,Smartphone,5.25,Postgraduate,STEM,8.822,9.6,3.278,9.181,39.685,3,1.276,1.569,0.433,0.845,46.174,2.882,6.118,2,28.676,1,60.0,32.867,96.4,8.802,5.07,6.479,7.493,5.233,95.006,12.543,7.037,133.115,0,0,18.575,54.868,0.0,32.968
4265,Poland,Developing,26.85,55.75,20.42,22,Male,Urban,Low,Smartphone,4.657,Graduate,Medicine,4.816,5.198,3.18,10.679,36.445,1,0.86,1.186,1.133,0.816,44.024,8.573,5.286,0,10.541,1,55.707,23.453,92.664,9.137,6.808,4.683,5.358,4.741,83.203,12.812,5.413,38.72,0,0,6.982,61.547,0.0,55.357
4266,Australia,Developed,13.66,78.92,208.44,24,Female,Rural,Middle,Smartphone,6.354,Diploma,Social Sciences,4.413,7.248,4.569,12.958,54.201,4,0.837,2.317,1.415,0.507,97.346,3.289,8.331,3,28.668,1,49.344,21.268,91.75,7.541,4.66,5.975,4.859,3.976,142.683,18.317,7.886,77.422,0,0,23.056,59.235,0.0,42.211
4267,Ethiopia,Underdeveloped,38.66,23.59,24.25,18,Male,Urban,Middle,Smartphone,2.836,Diploma,Social Sciences,4.508,4.169,3.304,9.018,46.51,1,0.198,1.304,1.802,0.323,38.613,6.311,4.741,0,18.734,1,56.054,18.118,85.767,6.528,7.19,2.225,4.22,2.816,94.791,13.383,4.599,55.145,0,1,10.23,72.189,0.0,30.405
4268,Peru,Underdeveloped,50.6,32.83,15.05,15,Female,Rural,Low,Smartphone,4.414,School,NA,4.574,7.0,1.467,5.66,26.734,2,0.089,0.605,0.774,0.497,44.606,5.564,1.457,1,11.134,1,57.073,24.228,83.989,7.414,6.461,4.216,4.31,1.0,49.164,6.595,2.602,29.19,0,0,6.113,70.846,0.0,32.683
4269,Mexico,Developing,23.64,47.24,73.55,17,Male,Rural,Low,Smartphone,3.527,School,NA,6.909,5.116,3.571,9.98,43.251,2,0.41,1.297,1.864,0.528,91.308,2.404,4.676,1,12.967,1,60.0,28.195,98.108,10.0,5.494,3.455,3.597,1.346,99.322,14.309,4.728,32.287,1,1,13.041,72.246,0.0,40.287
4270,Peru,Underdeveloped,50.6,32.83,15.05,21,Male,Rural,Low,Smartphone,3.438,Diploma,Law,5.002,5.703,2.621,8.886,32.618,2,0.434,1.483,0.705,0.546,35.779,5.927,5.187,1,16.902,1,49.615,23.243,86.093,9.967,6.47,3.569,2.601,5.572,85.019,9.957,8.599,56.448,0,0,12.392,58.532,0.0,74.965
4271,Nigeria,Underdeveloped,55.53,46.62,12.27,17,Female,Rural,Middle,Smartphone,5.551,School,NA,3.679,4.708,3.905,11.206,50.0,1,0.68,1.394,1.83,0.762,92.613,4.94,6.765,0,15.939,1,52.215,21.328,99.663,7.746,6.224,3.926,4.334,3.522,120.969,15.19,4.276,38.518,0,0,12.803,65.941,0.0,30.921
4272,Laos,Underdeveloped,54.88,34.81,5.74,25,Female,Rural,Low,Shared Device,4.031,Dropout,NA,4.688,5.359,2.496,8.308,26.761,1,0.238,0.966,1.292,0.151,63.686,5.049,4.507,0,13.987,1,52.17,21.935,92.504,7.436,6.024,4.708,6.397,1.832,81.573,13.821,4.626,35.617,1,0,9.273,62.626,0.0,44.051
4273,Chile,Developing,25.28,47.22,71.64,19,Male,Urban,High,Shared Device,5.087,School,NA,3.519,5.098,5.566,15.407,60.983,3,0.585,2.682,2.299,0.411,116.878,11.36,5.694,2,35.449,2,38.957,19.648,81.186,5.304,4.225,5.804,5.267,8.953,145.35,17.126,7.183,119.906,0,0,21.702,44.276,5.965,38.251
4274,Laos,Underdeveloped,54.88,34.81,5.74,16,Female,Rural,Middle,Smartphone,4.605,School,NA,4.78,5.746,4.015,12.671,46.825,4,0.408,2.402,1.205,0.304,99.5,12.979,5.77,3,32.611,2,47.598,20.174,92.316,5.613,4.849,5.023,6.646,6.072,119.048,13.266,4.077,41.815,0,1,21.69,44.899,0.0,21.677
4275,Argentina,Developing,18.99,68.14,69.08,23,Male,Urban,Middle,Both,3.57,Graduate,Social Sciences,6.146,4.091,1.744,6.829,27.329,3,0.559,0.904,0.281,0.63,60.572,3.131,1.582,2,20.483,1,54.642,20.598,91.073,8.022,7.612,2.601,2.815,4.074,54.81,6.833,3.739,45.783,0,0,10.032,77.451,0.0,30.618
4276,Germany,Developed,10.99,92.9,166.46,20,Female,Urban,High,Both,5.582,Diploma,Arts,8.391,10.189,2.9,8.301,38.909,2,0.45,0.937,1.513,0.631,62.44,8.298,1.655,1,17.633,1,56.196,34.508,100.0,10.0,6.89,3.408,1.777,3.893,84.878,7.945,6.323,132.207,0,1,17.558,73.582,0.0,43.1
4277,New Zealand,Developed,6.82,80.62,187.68,22,Other,Urban,Middle,Smartphone,8.554,Graduate,Social Sciences,6.405,6.526,4.226,11.786,46.994,3,1.335,1.603,1.288,0.746,111.54,12.406,7.237,2,21.195,1,56.923,25.728,90.489,8.577,4.241,4.987,3.721,5.667,109.852,12.523,5.324,62.612,0,0,20.06,52.055,0.0,35.152
4278,Oman,Developing,34.31,54.33,76.57,20,Male,Rural,Middle,Smartphone,2.101,Graduate,Law,7.09,7.021,1.439,5.815,19.011,1,0.334,0.589,0.515,0.595,45.154,4.285,1.4,0,0.0,0,60.0,28.593,94.434,10.0,7.49,2.521,2.84,2.68,40.917,4.063,3.692,28.631,0,0,4.682,81.422,0.0,33.073
4279,Pakistan,Underdeveloped,44.14,41.89,15.38,15,Female,Urban,Low,Smartphone,4.065,School,NA,3.682,3.876,3.789,11.839,45.146,3,0.655,1.69,1.445,0.439,110.234,12.392,7.42,2,25.628,1,50.17,14.35,83.54,6.48,5.184,5.044,2.944,3.695,110.544,10.476,5.523,22.83,0,0,20.032,60.75,0.0,47.658
4280,USA,Developed,8.75,94.39,85.34,24,Female,Urban,Middle,Smartphone,5.333,Diploma,STEM,4.964,5.468,3.419,9.181,37.666,2,0.628,1.103,1.688,0.453,62.784,5.619,4.46,1,13.058,1,59.43,20.952,90.983,10.0,7.01,4.958,5.286,4.714,91.938,12.601,5.507,55.32,0,0,14.796,55.797,0.0,37.849
4281,UK,Developed,12.32,93.79,133.44,23,Female,Urban,High,Both,6.448,Graduate,Social Sciences,5.726,5.432,3.605,9.674,40.099,3,0.761,1.29,1.554,0.472,73.269,10.859,3.713,2,23.732,1,52.017,22.766,89.576,10.0,4.736,7.465,7.337,6.842,97.764,13.039,8.175,149.871,0,1,14.043,41.62,0.0,50.365
4282,Bolivia,Underdeveloped,44.35,35.68,17.19,19,Female,Urban,Middle,Smartphone,5.632,School,NA,4.366,6.814,3.089,8.709,37.05,3,0.47,0.928,1.692,0.323,86.736,5.878,2.83,2,25.948,1,52.715,17.669,95.05,6.425,6.22,5.403,4.935,4.608,89.369,13.423,7.482,79.755,0,0,14.251,63.764,0.0,58.722
4283,South Africa,Developing,22.33,69.46,26.6,19,Male,Urban,Low,Smartphone,6.592,Dropout,NA,5.58,6.753,5.562,17.157,62.218,3,0.715,2.752,2.095,0.44,165.97,13.88,7.234,2,27.538,1,50.518,25.382,92.337,5.915,4.988,6.124,5.757,6.489,160.475,20.189,7.787,56.864,1,1,19.788,46.895,0.0,71.56
4284,Argentina,Developing,18.99,68.14,69.08,22,Male,Rural,Middle,Both,4.964,Graduate,Law,4.015,6.28,3.829,11.059,49.377,3,0.953,1.655,1.222,0.53,58.449,5.861,4.742,2,29.39,1,45.255,15.319,81.496,8.057,4.618,5.057,6.389,5.877,106.308,14.821,6.076,66.537,0,0,19.403,45.817,0.0,46.815
4285,Kenya,Underdeveloped,48.2,34.17,24.44,23,Male,Rural,Middle,Both,4.256,Diploma,Business,5.575,6.37,3.958,9.661,42.776,1,0.308,1.457,2.193,0.313,95.797,6.219,5.155,0,12.896,1,54.575,23.996,86.753,10.0,6.042,3.038,2.562,6.686,103.042,14.574,4.984,42.772,0,0,11.849,63.769,0.0,37.116
4286,Kazakhstan,Developing,31.17,54.76,39.39,18,Male,Urban,Middle,Smartphone,5.182,School,NA,3.984,4.394,2.933,8.145,33.127,2,0.419,1.033,1.481,0.688,62.692,5.734,3.98,1,13.075,1,53.682,16.171,88.76,10.0,5.509,6.71,5.461,7.917,90.714,13.749,5.681,43.283,0,0,13.434,41.401,0.0,39.363
4287,Kuwait,Developing,33.98,46.91,40.26,19,Male,Rural,High,Smartphone,5.705,Diploma,Arts,5.595,6.346,3.849,11.84,42.435,1,0.302,1.653,1.894,0.249,77.823,9.806,7.039,0,21.951,1,53.769,21.627,85.377,6.646,5.429,3.836,2.995,4.385,108.416,10.353,4.912,91.72,0,0,14.673,60.51,0.0,26.145
4288,Poland,Developing,26.85,55.75,20.42,22,Male,Urban,Middle,Smartphone,4.285,Graduate,Arts,7.781,8.138,2.999,6.401,33.64,1,0.994,1.665,0.34,0.795,32.032,4.848,3.489,0,8.16,1,57.447,26.68,96.596,10.0,7.749,1.469,2.062,3.745,78.167,12.408,4.979,51.259,0,0,7.279,71.889,0.0,35.32
4289,South Africa,Developing,22.33,69.46,26.6,19,Female,Urban,Middle,Both,5.319,Dropout,NA,3.139,3.593,4.033,11.255,37.416,4,0.232,1.925,1.876,0.407,72.185,6.458,7.031,3,24.797,1,47.893,12.856,90.758,7.568,4.308,5.741,5.694,5.543,108.904,10.722,5.458,72.581,1,0,22.638,49.967,0.0,41.116
4290,South Africa,Developing,22.33,69.46,26.6,18,Male,Urban,Low,Shared Device,3.255,School,NA,5.696,5.73,1.553,4.496,23.751,2,0.158,0.853,0.543,0.215,24.627,3.277,1.04,1,10.565,1,58.371,24.987,98.809,9.47,6.198,4.33,5.373,3.869,63.18,7.734,2.686,24.752,0,0,8.766,65.394,0.0,31.507
4291,Tanzania,Underdeveloped,49.86,41.4,10.04,16,Male,Urban,Low,Smartphone,6.915,School,NA,2.834,5.225,5.089,13.61,58.976,4,1.005,2.696,1.388,0.504,82.359,3.943,10.045,3,33.284,2,42.412,11.859,81.463,4.871,4.62,4.46,4.813,2.842,143.109,20.089,6.881,63.501,0,1,25.084,54.033,12.018,63.645
4292,Germany,Developed,10.99,92.9,166.46,16,Female,Urban,High,Both,7.374,School,NA,4.99,6.054,6.327,18.265,64.843,3,0.695,2.335,3.297,0.673,86.119,10.107,12.473,2,38.196,2,50.459,18.104,86.31,7.748,4.02,6.132,4.788,7.066,174.118,22.845,5.558,108.814,0,0,22.967,47.403,0.0,35.751
4293,UK,Developed,12.32,93.79,133.44,19,Male,Urban,Middle,Smartphone,7.27,School,NA,3.867,5.674,3.351,9.016,36.623,2,0.244,1.256,1.851,0.197,38.509,5.251,4.148,1,14.031,1,47.957,17.243,86.196,7.45,6.042,6.087,3.686,4.834,79.41,8.318,5.157,74.836,0,1,13.565,59.658,0.0,37.667
4294,Kuwait,Developing,33.98,46.91,40.26,25,Female,Rural,Middle,Smartphone,4.321,Dropout,NA,3.079,5.553,4.467,12.439,47.976,2,0.874,2.52,1.073,0.501,56.899,13.088,3.535,1,24.583,1,43.661,21.842,84.65,7.928,5.669,6.249,6.701,8.082,120.958,14.857,5.796,80.99,0,1,19.107,42.27,0.0,49.025
4295,Morocco,Underdeveloped,51.4,20.76,6.03,22,Male,Rural,High,Smartphone,2.926,Diploma,Business,6.786,5.764,1.628,4.799,23.142,2,0.161,0.895,0.572,0.443,27.471,3.939,2.251,1,9.457,1,58.74,28.586,89.249,10.0,6.992,4.022,3.224,4.276,40.025,8.245,3.446,75.077,0,0,9.574,56.996,0.0,13.994
4296,Malaysia,Developing,20.84,45.17,39.08,22,Male,Urban,Middle,Laptop,4.556,Diploma,Business,4.991,4.874,3.1,9.752,38.256,2,0.381,1.018,1.7,0.318,75.999,8.27,4.757,1,18.474,1,52.748,18.167,89.954,8.945,5.576,4.417,3.732,5.709,94.348,10.108,4.542,49.409,0,0,13.569,62.393,0.0,42.667
4297,Malaysia,Developing,20.84,45.17,39.08,16,Male,Urban,Low,Smartphone,5.733,School,NA,4.996,7.154,5.147,16.902,54.047,2,0.477,2.596,2.075,0.452,92.458,17.024,3.534,1,20.949,1,50.083,23.465,80.491,9.834,4.882,6.387,5.943,6.49,155.502,21.668,8.052,37.163,0,1,18.48,44.069,0.0,74.044
4298,Cambodia,Underdeveloped,42.76,43.13,10.7,18,Male,Urban,Low,Smartphone,2.631,School,NA,4.783,4.98,1.836,4.685,19.9,2,0.118,0.965,0.753,0.173,37.511,4.315,2.498,1,8.736,1,58.319,21.487,88.71,10.0,7.297,5.06,4.561,5.695,72.49,6.141,3.184,30.515,0,0,11.193,65.184,0.0,25.978
4299,France,Developed,6.56,86.96,234.29,15,Female,Urban,High,Laptop,6.343,School,NA,1.746,3.996,4.799,15.296,57.143,4,0.4,1.813,2.586,0.648,147.142,13.853,4.529,3,31.842,2,37.727,12.91,78.71,5.3,4.643,5.309,5.95,7.557,121.374,14.012,6.224,114.466,1,0,21.734,34.883,0.0,38.336
4300,UAE,Developing,27.15,70.89,45.04,18,Male,Rural,Middle,Smartphone,5.162,School,NA,1.165,2.01,4.091,10.927,44.15,3,0.802,1.573,1.716,0.874,97.701,4.875,3.817,2,28.515,1,45.708,7.774,82.314,6.663,5.255,5.115,4.079,5.215,105.559,12.848,5.522,63.495,0,0,17.314,49.662,0.0,49.483
4301,Ethiopia,Underdeveloped,38.66,23.59,24.25,19,Male,Rural,Middle,Smartphone,3.813,Diploma,Medicine,3.828,4.892,3.041,9.778,36.785,1,0.411,0.985,1.645,0.212,71.376,6.334,5.085,0,12.688,1,49.345,18.258,87.982,8.382,7.117,4.1,3.369,6.105,94.118,14.946,5.526,53.725,0,0,7.538,61.636,0.0,33.127
4302,Japan,Developed,6.56,93.44,122.38,23,Female,Urban,Low,Shared Device,7.089,Graduate,Law,5.507,8.404,4.278,10.952,48.09,3,1.053,2.107,1.119,0.598,90.495,10.76,7.98,2,22.877,1,54.807,23.503,98.176,6.673,5.312,4.628,3.022,2.847,130.196,20.554,7.227,53.251,0,1,15.422,71.136,0.0,70.29
4303,Pakistan,Underdeveloped,44.14,41.89,15.38,19,Female,Urban,Low,Shared Device,5.321,School,NA,3.836,5.786,2.514,9.138,30.898,1,0.281,0.83,1.403,0.365,90.485,9.992,3.133,0,11.141,1,52.581,19.547,100.0,9.625,6.887,3.572,3.825,5.569,72.045,11.508,5.108,41.754,1,0,10.515,69.292,0.0,38.827
4304,Norway,Developed,12.08,81.51,93.09,23,Male,Urban,Middle,Smartphone,5.247,Diploma,Social Sciences,7.433,8.981,3.446,9.548,36.729,2,0.489,1.735,1.221,0.621,73.611,9.9,4.564,1,21.655,1,55.69,32.651,100.0,10.0,6.064,5.51,5.867,4.383,91.378,10.19,6.771,75.94,1,0,11.239,57.207,0.0,50.133
4305,Kenya,Underdeveloped,48.2,34.17,24.44,16,Male,Rural,Low,Shared Device,1.306,School,NA,4.791,4.028,0.385,2.8,8.128,2,0.065,0.207,0.112,0.385,11.355,2.614,0.574,1,11.629,1,55.787,23.34,95.582,10.0,7.059,3.244,3.357,3.386,16.322,4.903,3.971,23.738,0,0,6.305,61.422,0.0,23.059
4306,South Korea,Developed,5.58,76.77,149.77,20,Male,Urban,Middle,Smartphone,6.222,Graduate,STEM,7.255,9.428,3.56,8.988,34.625,3,0.945,1.569,1.046,0.904,86.886,4.356,2.09,2,25.587,1,56.419,29.646,91.419,9.397,4.249,6.484,5.589,8.985,86.243,10.215,4.864,46.599,0,0,17.023,43.578,0.0,44.434
4307,Nigeria,Underdeveloped,55.53,46.62,12.27,16,Male,Urban,Low,Smartphone,5.48,School,NA,3.927,5.174,4.462,11.553,43.978,2,0.86,2.032,1.57,0.504,115.204,7.395,3.718,1,21.249,1,56.738,18.465,91.767,8.807,4.941,6.715,8.407,7.042,126.072,17.579,7.841,53.027,0,1,16.475,42.872,0.0,67.293
4308,Bangladesh,Underdeveloped,37.93,39.13,19.06,20,Female,Rural,High,Smartphone,5.297,Dropout,NA,5.235,5.475,3.751,10.341,51.178,3,0.369,2.219,1.164,0.556,70.615,4.788,5.075,2,30.745,2,44.84,20.862,86.146,9.213,6.055,5.595,7.656,3.787,99.479,13.264,5.97,101.82,0,0,19.126,59.354,0.0,37.614
4309,Indonesia,Developing,27.24,68.17,68.45,15,Male,Urban,High,Shared Device,6.796,School,NA,7.754,9.208,6.003,17.717,74.588,2,0.88,3.226,1.897,0.737,172.918,16.575,6.857,1,26.584,1,57.197,27.392,100.0,9.121,4.082,6.962,7.91,7.747,168.09,20.023,9.093,165.915,1,0,23.777,46.446,0.0,54.92
4310,Turkey,Developing,20.82,74.61,52.36,17,Female,Urban,Low,Smartphone,7.759,School,NA,5.605,7.975,4.377,14.303,46.453,4,0.62,2.41,1.348,0.477,74.295,9.469,3.166,3,30.38,2,53.693,23.538,86.578,10.0,5.866,6.272,8.346,5.424,113.484,14.759,7.105,36.378,1,1,23.829,54.092,0.0,58.286
4311,UK,Developed,12.32,93.79,133.44,15,Female,Urban,Middle,Laptop,6.866,School,NA,6.475,8.188,5.031,13.381,56.928,4,0.544,2.13,2.357,0.281,128.388,10.114,8.256,3,40.429,2,53.814,23.456,84.658,5.327,4.744,7.562,7.37,7.589,133.14,13.976,7.024,77.223,1,1,22.502,44.845,0.0,50.858
4312,Thailand,Developing,17.79,50.96,73.77,24,Male,Urban,Middle,Both,3.167,Diploma,Social Sciences,4.441,5.522,2.075,7.34,24.316,1,0.178,0.929,0.968,0.528,57.422,3.794,2.225,0,11.715,1,51.795,22.517,97.07,10.0,7.217,3.865,4.937,3.095,59.211,9.633,6.083,83.216,0,0,7.369,68.343,0.0,45.803
4313,Bolivia,Underdeveloped,44.35,35.68,17.19,24,Female,Rural,Low,Smartphone,4.086,Graduate,Business,6.925,6.017,2.913,8.059,31.153,3,0.807,1.188,0.917,0.878,51.421,4.33,2.814,2,28.133,1,54.419,26.852,90.447,9.568,6.212,3.979,3.095,3.931,75.338,10.113,5.139,18.335,0,0,16.79,64.451,0.0,44.399
4314,Germany,Developed,10.99,92.9,166.46,23,Female,Rural,Low,Shared Device,5.169,Diploma,Business,4.328,5.092,2.391,7.694,28.302,3,0.198,1.422,0.771,0.342,38.159,5.624,3.842,2,22.45,1,53.803,19.768,92.079,8.23,6.556,4.923,3.795,5.072,80.523,10.128,6.842,37.034,0,0,17.686,68.09,0.0,57.47
4315,Chile,Developing,25.28,47.22,71.64,21,Male,Rural,Low,Smartphone,3.378,Dropout,NA,6.3,7.131,2.618,7.523,25.133,2,0.367,1.506,0.745,0.347,68.92,3.574,3.019,1,12.033,1,60.0,27.816,94.22,8.156,6.461,4.775,5.453,4.498,82.275,10.708,4.31,30.833,0,0,8.367,56.967,0.0,35.037
4316,Netherlands,Developed,14.7,80.43,107.41,23,Male,Urban,Low,Smartphone,8.707,Diploma,Arts,5.746,8.961,5.262,13.777,61.19,2,0.984,2.576,1.701,0.911,126.08,10.065,7.466,1,26.803,1,56.14,23.831,86.648,10.0,4.83,5.465,4.91,8.283,133.01,12.424,3.501,31.806,1,0,19.128,51.558,0.0,35.29
4317,Bangladesh,Underdeveloped,37.93,39.13,19.06,15,Female,Rural,Low,Shared Device,3.588,School,NA,5.468,5.458,2.523,8.423,28.353,2,0.17,0.852,1.5,0.289,52.42,7.802,2.315,1,10.682,1,58.766,24.416,99.037,10.0,6.684,4.218,4.672,3.776,72.666,8.84,3.073,20.345,0,0,10.716,61.098,0.0,33.898
4318,Kazakhstan,Developing,31.17,54.76,39.39,25,Male,Urban,Middle,Smartphone,4.205,Diploma,Arts,4.432,6.99,2.413,6.374,34.04,2,0.256,0.808,1.349,0.443,44.684,6.692,3.126,1,25.095,1,53.32,19.623,77.712,9.99,5.728,5.286,4.845,3.607,71.982,10.583,8.284,102.916,0,0,12.317,58.67,0.0,61.099
4319,Bolivia,Underdeveloped,44.35,35.68,17.19,17,Male,Urban,Low,Smartphone,5.056,School,NA,4.871,6.287,2.998,10.185,38.184,2,0.455,1.103,1.44,0.253,43.352,4.406,2.101,1,16.756,1,53.364,23.481,97.917,10.0,7.451,2.221,1.541,4.112,99.311,14.722,8.183,48.465,0,1,16.663,67.342,0.0,73.271
